1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,-2.8026e-45,0,-2.8026e-45,0.963163,-0.26892,0,2.8026e-45,0.26892,0.963163,0,0,0.206646,0.740122,1
1,0,-2.8026e-45,0,-2.8026e-45,0.963163,-0.26892,0,2.8026e-45,0.26892,0.963163,0,0,0.33748,1.20872,1
1,0,-2.8026e-45,0,-2.8026e-45,0.963163,-0.26892,0,2.8026e-45,0.26892,0.963163,0,0,0.54824,1.96358,1
1,0,-2.8026e-45,0,-2.8026e-45,0.963163,-0.26892,0,2.8026e-45,0.26892,0.963163,0,0.330842,0.853803,3.05798,1
1,0,-2.8026e-45,0,-2.8026e-45,0.963163,-0.26892,0,2.8026e-45,0.26892,0.963163,0,0.508897,1.08571,3.88859,1
1,0,-2.8026e-45,0,-2.8026e-45,0.963163,-0.26892,0,2.8026e-45,0.26892,0.963163,0,0.662085,1.30723,4.68194,1
1,0,-2.8026e-45,0,-2.8026e-45,0.963163,-0.26892,0,2.8026e-45,0.26892,0.963163,0,0.662085,1.21734,4.36001,1
1,0,-2.8026e-45,0,-2.8026e-45,0.963163,-0.26892,0,2.8026e-45,0.26892,0.963163,0,0.662085,1.00874,3.6129,1
0.997315,0,-0.0732382,0,-0.0152271,0.978148,-0.207353,0,0.0716378,0.207912,0.975521,0,0.662085,0.983105,3.52108,1
0.997315,0,-0.0732382,0,-0.0152271,0.978148,-0.207353,0,0.0716378,0.207912,0.975521,0,0.639217,0.916734,3.20967,1
0.990748,0,-0.135716,0,-0.0226331,0.985996,-0.165226,0,0.133815,0.166769,0.976873,0,0.605967,0.875295,2.96693,1
0.95732,0,-0.289032,0,-0.0452145,0.987688,-0.149758,0,0.285473,0.156435,0.945534,0,0.539725,0.792743,2.48335,1
0.95732,0,-0.289032,0,-0.0452145,0.987688,-0.149758,0,0.285473,0.156435,0.945534,0,0.386593,0.708829,1.97616,1
0.992115,0,-0.125333,0,-0.0196064,0.987688,-0.155201,0,0.12379,0.156435,0.9799,0,0.384286,0.707565,1.96852,1
0.992115,0,-0.125333,0,-0.0196064,0.987688,-0.155201,0,0.12379,0.156435,0.9799,0,0.333822,0.643792,1.56905,1
0.99976,0,-0.021581,0,-0.00337601,0.987688,-0.156397,0,0.0213153,0.156435,0.987451,0,0.279376,0.541024,0.922945,1
0.990748,0,0.135716,0,0.0170097,0.992115,-0.124174,0,-0.134645,0.125333,0.982936,0,0.31979,0.430064,0.189777,1
0.968583,0,0.24869,0,-0.00781154,0.999507,0.0304239,0,-0.248567,-0.0314108,0.968105,0,0.495699,0.384055,-0.659704,1
0.963163,0,0.26892,0,-0.0196952,0.997315,0.0705403,0,-0.268198,-0.0732382,0.960576,0,0.673276,0.423891,-1.31315,1
0.999886,0,0.00943904,0,-0.00128038,0.990749,0.13569,0,-0.0093518,-0.135705,0.990636,0,0.817162,0.493753,-1.99612,1
