1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.700079,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.33275,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.80491,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.1441,1
0.900319,0,-0.435231,0,-0.00455765,0.999945,-0.00942795,0,0.435207,0.0104718,0.90027,0,0,0,-2.53259,1
0.637424,0,-0.770513,0,-0.00806865,0.999945,-0.00667497,0,0.770471,0.0104718,0.637389,0,0,0,-2.53259,1
0.348646,0,-0.937254,0,-0.223494,0.971153,-0.0831359,0,0.910217,0.238456,0.338589,0,0,0,-2.53259,1
0.0209427,0,-0.999781,0,-0.377758,0.925871,-0.007913,0,0.925668,0.377841,0.0193902,0,0,0,-2.53259,1
-0.425551,0,-0.904929,0,-0.368068,0.913546,0.173087,0,0.826693,0.406737,-0.38876,0,0,0,-2.53259,1
-0.661311,0,-0.750112,0,-0.326472,0.900319,0.287823,0,0.67534,0.435231,-0.59539,0,0,0,-2.53259,1
-0.917706,0,-0.397259,0,-0.176635,0.895712,0.408044,0,0.35583,0.444635,-0.822,0,0,0,-2.53259,1
-0.998027,0,0.0627886,0,0.0296708,0.881303,0.471619,0,-0.0553358,0.472551,-0.879564,0,0,0,-2.53259,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,0,0,-2.53259,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-0.210393,0.365066,-3.18012,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-0.459186,0.796762,-3.94582,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-0.663779,1.15176,-4.57549,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-0.870855,1.51107,-5.2128,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-1.0716,1.85941,-5.83065,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-1.28051,2.22189,-6.47359,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-1.53371,2.66123,-7.25286,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-1.87094,2.87191,-7.55641,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-2.26488,2.9837,-7.64764,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-2.52586,3.43654,-8.45086,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-2.78133,3.50614,-8.50434,1
-0.951057,0,0.309018,0,0.146027,0.881303,0.449423,0,-0.272338,0.472551,-0.838169,0,-3.44047,3.50614,-8.29018,1
-0.895878,0,0.444292,0,0.241977,0.838673,0.487926,0,-0.372616,0.544635,-0.751349,0,-3.44047,3.50614,-8.29018,1
-0.871213,0,0.490905,0,0.280166,0.821149,0.497213,0,-0.403106,0.570714,-0.715396,0,-3.44047,3.50614,-8.29018,1
-0.790154,0,0.612909,0,0.390683,0.770514,0.503663,0,-0.472254,0.637424,-0.608824,0,-3.44047,3.50614,-8.29018,1
-0.790154,0,0.612909,0,0.390683,0.770514,0.503663,0,-0.472254,0.637424,-0.608824,0,-4.23933,3.50614,-7.67052,1
-0.790154,0,0.612909,0,0.390683,0.770514,0.503663,0,-0.472254,0.637424,-0.608824,0,-3.98298,3.16015,-7.34005,1
-0.75011,0,0.661314,0,0.30023,0.891007,0.340543,0,-0.589235,0.45399,-0.668352,0,-3.75138,2.84756,-7.04148,1
-0.75011,0,0.661314,0,0.30023,0.891007,0.340543,0,-0.589235,0.45399,-0.668352,0,-3.26893,2.47584,-6.49424,1
-0.75011,0,0.661314,0,0.30023,0.891007,0.340543,0,-0.589235,0.45399,-0.668352,0,-2.86608,2.16545,-6.0373,1
-0.75011,0,0.661314,0,0.30023,0.891007,0.340543,0,-0.589235,0.45399,-0.668352,0,-2.32186,1.74614,-5.42001,1
-0.75011,0,0.661314,0,0.30023,0.891007,0.340543,0,-0.589235,0.45399,-0.668352,0,-1.76576,1.31767,-4.78925,1
-0.75011,0,0.661314,0,0.30023,0.891007,0.340543,0,-0.589235,0.45399,-0.668352,0,-1.212,0.891018,-4.16115,1
-0.75011,0,0.661314,0,0.30023,0.891007,0.340543,0,-0.589235,0.45399,-0.668352,0,-0.641131,0.451176,-3.51363,1
-0.881303,0,0.472553,0,0.122306,0.965926,0.228098,0,-0.456451,0.258819,-0.851273,0,-0.422528,0.282748,-3.26567,1
-0.881303,0,0.472553,0,0.122306,0.965926,0.228098,0,-0.456451,0.258819,-0.851273,0,-0.154586,0.130818,-2.76597,1
-0.881303,0,0.472553,0,0.122306,0.965926,0.228098,0,-0.456451,0.258819,-0.851273,0,0.0513004,0.0140755,-2.38199,1
-0.821148,0,0.570716,0,0.0951775,0.985996,0.136942,0,-0.562724,0.166769,-0.809648,0,0.173825,-0.0553992,-2.15349,1
-0.821148,0,0.570716,0,0.0951775,0.985996,0.136942,0,-0.562724,0.166769,-0.809648,0,0.559193,-0.169606,-1.59902,1
-0.328862,0,0.944378,0,0.234857,0.968583,0.0817847,0,-0.914709,0.24869,-0.318531,0,0.559193,-0.169606,-1.59902,1
0.416285,0,0.909235,0,0.316934,0.937282,-0.145105,0,-0.852209,0.348572,0.390176,0,0.559193,-0.169606,-1.59902,1
0.827083,0,0.56208,0,0.217815,0.921863,-0.320508,0,-0.518161,0.387515,0.762457,0,0.559193,-0.169606,-1.59902,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.559193,-0.169606,-1.59902,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.527389,0.0818493,-1.09346,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.484454,0.421306,-0.410981,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.436139,0.803297,0.357022,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.399998,1.08904,0.931511,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.37438,1.29159,1.33873,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.330233,1.64063,2.04047,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.297147,1.90222,2.5664,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.253557,2.24685,3.25929,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.219798,2.51376,3.79591,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.184728,2.79104,4.35335,1
0.998027,0,0.0627861,0,0.0279169,0.895712,-0.443758,0,-0.0562383,0.444635,0.893945,0,0.152119,3.04886,4.8717,1
0.990749,0,0.135711,0,0.0865054,0.770514,-0.631527,0,-0.104567,0.637424,0.763385,0,0.145325,3.10257,4.97968,1
0.993373,0,0.114933,0,0.0922701,0.596225,-0.797497,0,-0.0685259,0.802817,0.592274,0,0.145325,3.10257,4.97968,1
0.993373,0,0.114933,0,0.0922701,0.596225,-0.797497,0,-0.0685259,0.802817,0.592274,0,0.145325,3.10257,4.97968,1
0.993373,0,0.114933,0,0.102947,0.444635,-0.889776,0,-0.0511032,0.895712,0.441689,0,0.145325,3.10257,4.97968,1
0.99863,0,0.0523312,0,0.0514043,0.187381,-0.980941,0,-0.00980589,0.982287,0.187125,0,0.145325,3.10257,4.97968,1
